,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,CatRoomService,CatFoodCourt,CatShoppingMall,CatSpa,CatVRDeck,GroupSize,FamilySize,Europa,Earth,Mars,TRAPPIST-1e,PSO J318.5-22,55 Cancri e,Deck_B,Deck_F,Deck_A,Deck_G,Deck_E,Deck_D,Deck_C,Side_P,Side_S
2309,0,34,0,4,12,858,0,32,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2310,0,21,0,0,438,0,0,2175,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2311,0,26,0,0,6442,0,681,756,0,4,0,3,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2312,0,32,0,0,5209,0,22,3062,0,4,0,1,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2313,0,40,0,0,1262,0,6162,6,0,2,0,4,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2314,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2315,0,29,0,465,0,169,102,2104,2,0,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2316,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2317,0,25,0,3,414,4,245,143,1,1,1,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2318,1,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2319,1,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2320,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2321,1,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2322,1,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2323,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2324,0,26,0,13,1,0,8,765,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2325,0,42,1,2,722,0,1035,368,1,2,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2326,0,57,0,1337,0,0,1080,0,2,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2327,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2328,0,23,0,663,392,6023,4,0,2,1,3,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2329,0,32,0,38,0,1423,0,0,1,0,3,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2330,0,15,0,0,43,2837,6,140,0,1,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2331,0,41,0,91,1478,0,589,3,0,3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2332,0,19,0,0,5,716,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2333,0,26,0,830,33,1030,3,29,2,1,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2334,0,27,0,1627,0,0,110,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2335,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2336,0,19,0,1171,1460,0,36,0,2,3,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2337,0,30,0,2019,1686,129,99,933,2,3,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2338,1,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2339,0,17,0,55,0,994,0,0,1,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2340,0,28,0,7,0,703,66,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2341,1,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2342,0,20,0,0,68,31,167,381,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2343,0,54,0,1108,0,53,496,0,2,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2344,0,21,0,542,0,1222,98,484,2,0,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2345,0,44,0,0,83,0,68,586,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2346,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2347,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2348,0,20,0,1330,0,161,0,49,2,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2349,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2350,0,27,0,0,91,945,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2351,0,28,0,0,0,3,654,0,0,0,1,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2352,0,33,0,1449,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2353,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2354,0,22,0,0,0,0,889,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2355,1,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2356,0,45,0,458,0,838,0,3,2,0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2357,0,20,0,175,2988,0,419,106,0,3,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2358,0,26,0,6,0,1041,96,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2359,0,18,0,0,0,19,746,5,0,0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2360,0,21,0,742,0,15,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2361,0,26,0,51,5824,0,327,1508,0,4,0,2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2362,1,55,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2363,0,24,0,1347,0,1,2,7,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2364,0,27,0,0,0,70,2026,13,0,0,1,3,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2365,0,18,0,231,508,594,0,585,2,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2366,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2367,0,31,0,0,820,16,29,2,0,2,1,1,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2368,0,37,0,5,0,849,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2369,0,37,1,0,16963,0,11483,5220,0,4,0,4,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2370,1,57,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2371,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2372,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2373,0,18,0,85,0,683,570,0,1,0,2,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2374,0,29,1,47,2914,0,1947,259,1,3,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2375,0,31,0,0,837,0,1,4102,0,2,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2376,1,27,0,0,0,0,0,566,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2377,1,43,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2378,0,28,0,0,0,27,1358,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2379,0,32,0,679,138,4,359,0,2,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
2380,0,19,0,0,180,712,0,886,0,1,2,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2381,0,50,0,171,537,37,0,3,1,2,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2382,0,19,0,0,0,717,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2383,0,44,0,0,2175,0,25,1567,0,3,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2384,0,49,0,0,291,0,1320,2092,0,1,0,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2385,0,30,0,4,92,2488,2182,1210,1,1,3,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2386,0,41,0,824,0,0,0,47,2,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2387,0,34,0,0,7492,25,1116,3,0,4,1,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2388,1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2389,0,22,0,0,305,148,250,134,0,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2390,0,29,0,0,17,0,0,7312,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2391,1,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2392,0,40,0,162,0,1599,180,0,1,0,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
2393,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2394,0,31,0,0,0,0,267,507,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2395,1,1,0,-137,0,0,-144,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2396,0,30,0,42,2,1565,1961,0,1,1,3,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2397,0,37,1,4195,45,0,6298,438,2,1,0,4,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2398,0,41,0,0,83,0,3817,1115,0,1,0,4,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2399,0,34,0,224,0,995,0,0,2,0,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2400,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2401,0,13,0,1,457,93,23,0,0,1,1,1,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2402,1,16,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2403,0,25,0,0,2386,0,417,425,0,3,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2404,0,17,0,68,5,0,692,81,1,1,0,3,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2405,0,41,0,1673,729,0,294,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2406,0,28,0,1431,0,39,3,0,2,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2407,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2408,1,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2409,0,20,0,62,272,1613,88,41,1,1,3,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2410,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2411,0,59,0,0,179,225,6,304,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2412,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2413,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2414,0,56,0,412,1213,2,3081,24,0,2,1,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2415,0,24,0,54,370,725,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2416,0,13,0,893,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2417,0,15,0,905,13,43,19,0,2,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2418,0,40,0,0,316,121,434,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2419,0,30,0,710,29,1618,3605,367,2,1,3,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2420,0,25,0,0,32,0,2095,692,0,1,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2421,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2422,0,28,0,794,0,614,0,0,2,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
2423,0,36,0,41,0,3509,0,0,1,0,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
2424,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2425,1,26,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2426,0,33,0,0,26,70,0,678,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2427,1,42,0,0,857,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2428,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2429,0,20,0,775,3,0,30,0,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2430,1,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2431,1,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2432,0,19,0,33,1972,14,0,1,1,3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2433,0,13,0,1082,91,64,0,24,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2434,0,23,0,8,0,0,340,310,1,0,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2435,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2436,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2437,0,79,0,0,53,0,4,1568,0,1,0,1,2,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2438,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2439,0,12,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2440,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2441,0,45,0,0,311,115,4,328,0,1,1,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2442,0,10,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2443,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2444,0,37,0,24,1361,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2445,1,43,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2446,1,38,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2447,0,33,0,4781,4132,0,4,39,2,4,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2448,0,25,0,13,3209,0,24,330,1,3,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2449,0,42,0,0,3,693,50,0,0,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2450,0,35,0,0,1046,2,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2451,0,35,0,0,2301,0,302,728,0,3,0,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2452,0,30,0,0,2895,0,77,26,0,3,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2453,1,33,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2454,0,30,0,641,0,0,0,1,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2455,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2456,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2457,1,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2458,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2459,0,37,1,1181,797,0,2490,1,2,2,0,4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2460,0,49,0,0,300,0,1822,349,0,1,0,3,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2461,0,53,0,0,1634,0,1,503,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2462,1,27,0,0,0,-28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2463,0,26,0,178,0,1168,0,0,1,0,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2464,0,50,0,2335,2,46,1,0,2,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2465,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2466,0,22,0,0,0,906,289,2,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2467,1,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2468,0,42,0,620,0,318,0,16,2,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2469,1,30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2470,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
2471,0,27,0,465,0,76,2,883,2,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2472,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2473,1,38,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2474,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2475,0,26,0,766,0,145,1284,170,2,0,1,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2476,1,34,0,0,824,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2477,1,45,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2478,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2479,0,21,0,0,1,0,660,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2480,0,23,0,744,0,0,16,193,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2481,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2482,0,20,0,0,50,50,1179,3,0,1,1,3,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2483,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2484,0,22,0,0,0,1,1,785,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2485,0,13,0,94,0,0,889,0,1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2486,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2487,0,19,0,0,0,0,791,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2488,0,24,0,372,923,1,0,3085,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2489,0,45,0,153,111,16,10,488,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2490,0,35,0,91,1797,123,0,163,1,3,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2491,0,16,0,444,0,1,231,84,2,0,0,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2492,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2493,0,43,0,49,20,0,0,1075,1,1,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2494,0,31,0,0,8,1987,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2495,0,39,0,0,4853,0,150,50,0,4,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2496,0,22,0,1301,0,545,0,8,2,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2497,0,48,0,0,79,0,4,1366,0,1,0,1,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2498,0,20,0,557,164,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2499,0,35,0,1400,0,984,0,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
2500,0,23,0,56,272,35,264,0,1,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2501,0,28,0,478,0,202,0,36,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2502,0,19,0,24,1,115,37,479,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2503,0,45,0,0,2570,0,1510,2777,0,3,0,3,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2504,0,16,0,41,0,0,1029,624,1,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2505,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2506,0,60,0,329,0,0,690,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2507,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2508,0,25,0,5,471,0,1,216,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2509,0,37,0,867,6,0,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2510,0,51,0,29,0,1789,2,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2511,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2512,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2513,1,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2514,1,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2515,0,38,0,0,2016,0,4,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2516,0,13,0,1601,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2517,0,33,0,588,1,0,2,64,2,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2518,0,45,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2519,0,0,0,0,0,0,0,349,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2520,1,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2521,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2522,0,38,0,28,0,0,696,0,1,0,0,3,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2523,0,0,0,0,0,0,48,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2524,0,21,0,0,0,9,0,630,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2525,0,56,0,166,1006,0,1729,16,1,2,0,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
