CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,CatRoomService,CatFoodCourt,CatShoppingMall,CatSpa,CatVRDeck,Transported,GroupSize,FamilySize,Europa,Earth,Mars,TRAPPIST-1e,PSO J318.5-22,55 Cancri e,Deck_B,Deck_F,Deck_A,Deck_G,Deck_E,Deck_D,Deck_C,Side_P,Side_S
1,26,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,39,0,0,3,0,802,49,0,1,0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,34,0,0,337,1339,92,264,0,1,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,36,0,0,1013,1,16,2825,0,2,0,1,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,46,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,26,0,42,65,895,407,0,1,1,2,2,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,20,0,0,3080,7,0,67,0,3,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1,4,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,11,0,0,0,0,0,568,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,31,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,15,0,0,893,0,0,0,0,2,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,39,0,0,2,0,69,836,0,1,0,1,2,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,24,0,83,0,129,504,0,1,0,1,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,22,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,53,0,0,864,49,39,2376,0,2,1,1,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,40,0,2,76,0,201,1558,0,1,0,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,19,0,160,0,889,0,0,1,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0,54,0,433,0,867,19,1,2,0,2,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,21,0,572,584,128,14,0,2,2,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,25,0,1340,0,8,0,0,2,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,48,0,137,0,877,0,0,1,0,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0,41,0,774,0,1127,8,0,1,0,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,13,0,27,0,3246,0,0,1,0,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
0,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,48,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,34,0,849,51,375,0,24,2,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,15,0,6,1740,2184,0,0,1,3,3,0,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,37,0,426,0,2,194,308,2,0,1,2,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,37,0,452,0,234,19,1290,2,0,1,1,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,49,0,820,1,690,292,13,2,0,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,18,0,1,1,0,0,746,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,25,0,101,32,0,137,633,1,1,0,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,30,0,0,116,2048,2,0,0,1,3,1,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,43,0,26,132,3,117,555,1,1,1,1,1,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,20,0,9,0,157,525,0,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,30,0,60,41,553,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,20,0,631,93,0,0,0,2,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,20,0,25,0,796,44,44,1,0,2,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,24,0,0,591,0,0,1560,0,2,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,44,0,0,121,0,748,0,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,15,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,20,1,14,0,59,1777,0,1,0,1,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,20,0,0,25,0,0,803,0,1,0,0,2,1,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0,42,0,0,1,0,17,1601,0,0,0,1,2,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0,28,0,0,180,516,1,-8,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,43,0,375,103,1990,36,0,2,1,3,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,55,1,0,102,0,278,5353,0,1,0,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0,21,0,29,27,47,694,11,1,1,1,3,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,17,0,0,656,295,0,35,0,2,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0,54,0,0,559,0,15238,2799,0,2,0,4,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,25,0,56,205,315,0,549,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,25,0,0,57,851,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,45,0,0,496,0,1940,4195,0,2,0,3,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,31,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,30,0,402,43,0,0,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,24,0,191,497,0,0,16,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,31,0,0,20,38,359,516,0,1,1,2,1,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,42,0,4102,0,36,0,1825,2,0,1,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,29,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,37,0,0,2235,7,4098,89,0,3,1,4,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,64,0,0,0,121,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,23,0,42,0,0,765,2,1,0,0,3,1,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,22,0,686,45,16,7,4,2,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,23,0,176,493,169,0,1023,1,2,1,0,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,21,0,3,65,253,475,0,1,1,1,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,37,0,661,876,0,3,13,2,2,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,17,0,250,0,2179,0,0,1,0,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,33,0,0,4592,0,209,954,0,4,0,2,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,37,0,0,2337,0,204,76,0,3,0,2,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,32,0,0,154,0,5492,1924,0,1,0,4,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,31,0,22,0,434,1,524,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,43,0,0,4020,0,1635,4899,0,4,0,3,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1,25,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1,29,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,30,0,1,797,0,10,0,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,64,0,77,2424,0,3001,127,1,3,0,4,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,31,0,0,6670,217,625,20336,0,4,1,2,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,27,0,267,2802,0,54,77,1,3,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,39,0,0,4516,0,6167,5308,0,4,0,4,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,28,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,36,0,0,0,0,725,2,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,26,0,0,3593,47,19,229,0,3,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,36,0,1,5234,343,277,12682,0,4,1,2,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,37,0,374,1327,10,81,0,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,45,0,0,0,0,774,0,0,0,0,3,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,22,0,165,36,0,3044,556,1,1,0,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,24,0,25,3291,0,6075,179,1,3,0,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,23,0,0,138,4,412,220,0,1,1,2,1,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,31,0,2,20,1,1026,2,0,1,0,3,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,37,0,1,477,0,0,7087,0,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,28,0,5,0,0,1014,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,23,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,14,0,0,166,603,1,0,0,1,1,0,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,40,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,42,0,36,0,2554,0,9,1,0,3,0,1,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,53,0,19,81,85,768,489,1,1,1,3,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,28,0,0,79,2003,0,0,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,34,1,0,2791,21,7,16,0,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0,58,0,1246,0,66,36,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,31,0,0,2520,1,1,0,0,3,0,0,0,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,24,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,52,0,0,3275,111,51,18,0,3,1,1,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,25,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1,17,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,27,0,0,453,137,1331,1660,0,1,1,3,2,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,29,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,45,0,0,7484,465,14,610,0,4,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,28,0,0,18,0,0,674,0,1,0,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1,25,0,0,0,125,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,57,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,68,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,26,0,0,431,28,10941,26,0,1,1,4,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,52,0,2,364,0,2144,1804,0,1,0,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,36,0,0,551,0,5270,22,0,2,0,4,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,41,0,454,297,0,2,0,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,14,0,514,0,392,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,24,0,672,0,501,0,371,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,62,1,0,1633,0,1742,0,0,3,0,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,26,0,595,84,0,0,131,2,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,45,0,65,63,3,713,27,1,1,1,3,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,41,0,0,412,0,4030,0,0,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,36,0,103,724,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,13,0,8,1385,1445,250,8,1,3,3,2,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,48,0,0,9633,0,1,2,0,4,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,31,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,22,0,141,16,0,177,336,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,39,0,290,0,84,266,0,1,0,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,45,0,1399,226,0,0,0,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0,42,0,84,323,0,1251,120,1,1,0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,33,0,0,7039,0,902,405,0,4,0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,27,0,0,89,874,34,0,0,1,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,47,0,0,370,0,380,38,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,54,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,23,0,0,1125,0,720,993,0,2,0,1,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,17,0,372,0,477,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,26,0,0,823,0,1821,1508,0,2,0,3,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,38,0,0,93,0,0,7303,0,1,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,24,0,703,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,30,0,77,2325,5,117,1,1,3,1,1,0,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,30,0,0,0,3,3434,0,0,0,1,4,0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,5,0,0,0,0,156,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,32,0,45,985,0,0,6803,1,2,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,53,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,46,0,0,3856,0,1,312,0,4,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,11,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,33,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,3,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,38,0,182,776,3,33,0,1,2,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1,41,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,64,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,27,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,41,0,0,-511,-133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,19,0,35,2,481,121,396,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,42,0,0,0,1677,65,62,0,0,3,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,30,0,0,4066,0,544,1272,0,4,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,38,0,183,203,0,110,374,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,63,0,0,4579,1,1006,2084,0,4,0,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,17,0,1043,0,38,0,2,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,37,0,1144,4,34,0,0,2,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
0,50,0,225,0,796,107,0,1,0,2,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,38,0,0,172,615,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,28,1,0,3119,0,1404,366,0,3,0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,35,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,27,0,14327,1487,0,1,0,2,3,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,7,0,749,0,0,1,0,3,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,29,1,0,920,0,2052,3687,0,2,0,3,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,65,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,27,0,0,630,0,71,0,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,21,0,3148,0,1,0,0,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1,19,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,60,0,0,0,0,0,611,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,30,0,818,44,2,2956,2311,2,1,1,4,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,40,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,26,0,0,25,13,11,998,0,1,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0,38,0,2614,0,103,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,22,0,130,15,2454,0,0,1,1,3,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,29,0,179,0,1805,131,0,1,0,3,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
